senas_idx,naujas_idx,persidengimo_plotas_m2,persidengimo_proc_nuo_seno,persidengimo_proc_nuo_naujo,db_sklypo_id,db_unik_id,db_kadastro_nr,atviru_unikalus_nr,atviru_kadastro_nr,atviru_plotas
3842,8976,1899.9712499277398,99.99999999760112,99.99999999888584,556800090675,,,440038924010,5568/0009:0675,0.1900
3843,83886,6165.8787156922,89.16574492897257,56.09474958996593,553800150148,,,440058507514,5538/0015:0554,1.0992
3844,84339,36197.7927052946,99.99999999912139,99.99999999975027,554400070361,,,440031153406,5544/0007:0361,3.6197
3845,28432,8373.889650058927,100.00000000000003,100.00000000051419,550300020244,,,440038930793,5503/0002:0244,0.8374
3846,46047,3463.065362816914,99.99999999462756,99.99988187868499,551500010370,,,440038600663,5515/0001:0370,0.3463
3847,71354,12993.49926394343,99.99999999969903,99.99999999845093,556800060321,,,440016547603,5568/0006:0321,1.2500
3848,78114,37007.84812405016,99.99999999953388,99.9999999995309,555300020120,,,440010027477,5553/0002:0120,3.7000
3849,29868,1340.9189499746446,99.99999999653627,99.99999999929116,555200090775,,,440022136400,5552/0009:0775,0.1341
3850,33970,53599.835977860756,93.55976563313601,95.0382234661341,550300090097,,,440002811101,5503/0009:0097,5.6398
3851,39376,1679.5930499473602,99.99999999893119,99.99999999686159,554400021013,,,440038835351,5544/0002:1013,0.1679
3852,7851,1816.5377999875238,99.99999999904578,99.99999999902933,554400021015,,,440038834476,5544/0002:1015,0.1816
3853,81590,10174.11442838245,99.9999999995722,99.99999999846561,556800090247,,,556800090247,5568/0009:0247,0.9800
3854,47278,601.1759744921618,99.99999999227495,99.99999999878206,551300090062,,,551300090062,5513/0009:0062,0.0600
3855,46707,22477.75710962608,99.99868729459021,97.17071075029492,553500030427,,,440012565334,5535/0003:0427,2.3000
3856,69890,11459.082249845418,99.99999999900056,54.567458624029484,550100040228,,,440065922345,5501/0004:0667,2.1000
3857,92751,1079.1010394789369,99.99999999940957,99.99977657290823,555800030725,,,440038847786,5558/0003:0725,0.1079
3858,86764,2260.680798162468,99.99989403556472,99.99999999908259,554400070049,,,554400070049,5544/0007:0049,0.2245
3859,81414,5773.651750025123,99.99999999999997,100.00000000044625,553300030012,,,553300030012,5533/0003:0012,0.5774
3860,88856,1007.6700535829798,99.99999999824236,99.9999999992139,555800051252,,,440016227557,5558/0005:1252,0.1007
3861,11333,729.9049636894839,83.27489582206448,98.82953181984561,555500050274,,,555500050274,5555/0005:0274,0.0739
3862,66807,9756.012550509276,99.99999999946748,99.99999999931933,552800010802,,,440016481142,5528/0001:0802,0.9756
3863,32131,1500.248204747916,99.99999999997398,99.99999999738327,555800020212,,,440003336774,5558/0002:0212,0.1500
3864,5400,1155.2275509927242,99.54399232958579,98.18408405277778,553800140515,,,440014593840,5538/0014:0515,0.1177
3865,34999,11133.994499705363,99.99999999912248,99.99999999736971,552800070354,,,552800070354,5528/0007:0354,1.0500
3866,49437,599.5299475674336,99.09756989992093,98.83438128788863,551300140100,,,551300140100,5513/0014:0100,0.0600
3867,76565,6905.3117999779315,99.99999999876931,99.99999999972087,553800110025,,,553800110025,5538/0011:0025,0.6905
3868,34990,614.6034883161258,99.99999999813413,99.99999999974507,551300130290,,,551300130290,5513/0013:0290,0.0627
3869,2461,652.8747999829484,99.99999999557448,99.99999999803146,551300230501,,,551300230501,5513/0023:0501,0.0653
3870,78132,7724.335553169274,99.99680162146615,99.99768339087328,551500010351,,,440029505533,5515/0001:0351,0.7725
3871,18364,6690.652094490552,99.99780432866557,99.99996861283019,551000040271,,,551000040271,5510/0004:0271,0.6691
3872,76641,617.6122874614763,99.99999999789608,99.99999999136702,551300230479,,,551300230479,5513/0023:0479,0.0603
3873,38962,799.9858500045021,99.99999999999999,100.00000000068692,556800010502,,,440031714340,5568/0001:0502,0.0800
3874,91710,3160.3537499498298,99.9999999997694,99.9999999984351,555900020155,,,440002271118,5559/0002:0155,0.3160
3875,61451,33266.38605538632,99.99834921319218,99.99999999952648,555900020210,,,555900020210,5559/0002:0210,3.3266
3876,8063,4052.0132716528583,99.999999998997,99.9999999994051,554400030104,,,554400030104,5544/0003:0104,0.4100
3877,23145,936.0416234851658,99.99790603392033,99.99999999788668,555800140413,,,440008972460,5558/0014:0413,0.0936
3878,34737,8466.800799862638,99.99999999351641,99.99999999992689,552800070796,,,440021332361,5528/0007:0796,0.8467
3879,94773,1827.9074133878476,12.799252553047777,99.99999999826294,551500030289,,,440022660964,5515/0003:0322,0.1828
3880,32974,20733.875699871413,99.99969520482081,99.97248160599389,554500010002,,,554500010002,5545/0001:0002,2.0734
3881,63158,11428.681004465356,99.99999999873867,99.99999999953629,553300050349,,,553300050349,5533/0005:0349,1.2200
3882,45826,11024.35782187495,99.9999999994082,99.99999999960617,553300050048,,,553300050048,5533/0005:0048,1.1000
3883,3988,9937.638717836815,99.99999999770843,99.9999999988671,553300050268,,,440031536368,5533/0005:0268,0.9938
3884,3519,9505.521051750033,99.99999999965887,99.28524360758702,554300020360,,,440016612489,5543/0002:0360,0.9500
3885,6617,5198.23043999091,99.99999999855469,100.0000000000403,554300020357,,,440016612334,5543/0002:0357,0.4800
3886,59315,647.1197999738928,99.99999999547853,99.99999999622933,553800020271,,,553800020271,5538/0002:0271,0.0647
3887,48693,600.0756269812465,99.99999999931701,99.99999999834763,551300070077,,,551300070077,5513/0007:0077,0.0600
3888,19433,4089.888809769107,98.64313997213114,97.97825448209532,556800030146,,,440010807837,5568/0003:0146,0.3900
3889,663,11423.09523728445,99.9999999998403,99.99999999853591,553300010143,,,553300010143,5533/0001:0143,1.1300
3890,24549,1050.3782501547948,99.99999999862604,99.99999999746034,552800060095,,,440031583669,5528/0006:0095,0.1050
3891,86480,630.6827999836729,99.99999999292051,100.00000000005329,554400270102,,,554400270102,5544/0027:0102,0.0631
3892,93184,794.2353263199642,99.999999995766,100.00000000091336,554400260074,,,554400260074,5544/0026:0074,0.0731
3893,97093,4900.026583483484,99.99931089529994,99.9999999995062,554500030094,,,554500030094,5545/0003:0094,0.4900
3894,88955,261.7666999750869,99.99999999760783,99.99999999140921,552800010493,,,440031376532,5528/0001:0493,0.0262
3895,68203,2650.169384941045,99.99999999843581,99.99999999753946,555800030156,,,555800030156,5558/0003:0156,0.2650
3896,33779,10499.950249958836,99.99999999914019,99.99999999944083,556800120447,,,440031291134,5568/0012:0447,1.0500
3897,11635,148245.2840432742,99.9999999995584,99.58146645110843,553800120041,,,553800120041,5538/0012:0041,14.1400
3898,89717,1222.395822980688,99.99960013097258,99.99997382052955,556300050149,,,440052788439,5563/0005:0149,0.1222
3899,66221,641.9391577414826,99.99999999805361,99.99999999672082,553800010297,,,553800010297,5538/0001:0297,0.0600
3900,54001,2667.586870016018,99.9999999989922,99.9999999999255,552000010467,,,440022011090,5520/0001:0467,0.2668
3901,47303,812.9295699545673,100.00000000027111,99.99999999439679,554400080093,,,554400080093,5544/0008:0093,0.0810
3902,8436,1002.9092675713815,99.99999999716283,99.99999999743412,555800140291,,,440003571602,5558/0014:0291,0.1003
3903,79173,1085.7887926739384,99.9999999981135,99.99999999750133,555800140073,,,555800140073,5558/0014:0073,0.1086
3904,30072,27105.119915413004,99.99999999901667,99.99999999975373,555500030257,,,440052017199,5555/0003:0257,2.7105
3905,89796,54883.20498799257,99.99999999963568,99.99999999982104,550300030113,,,550300030113,5503/0003:0113,5.2600
3906,30825,4404.56235288738,99.9999999988139,99.99999999749225,552500020203,,,440015430503,5525/0002:0203,0.4405
3907,53702,1500.3576499828032,99.99999999451472,99.99999999984007,550300030195,,,440031461000,5503/0003:0206,0.1500
3908,6996,20630.06312490412,93.2203835375207,99.99999999948922,550300030195,,,440031460945,5503/0003:0195,2.0630
3909,75230,8172.699147918824,99.99999999962974,99.99999999983979,553000050714,,,440007874442,5530/0005:0714,0.8170
3910,14562,1066.2470622732835,99.99999999996054,99.99461823377386,552300030813,,,440038703244,5523/0003:0813,0.1066
3911,60500,1215.00925266985,99.99999740851602,99.99599629537616,552300030724,,,440022475283,5523/0003:0724,0.1215
3912,43188,1080.5679360039426,99.9999999971455,99.99937403764962,552300030723,,,440022475194,5523/0003:0723,0.1081
3913,5747,31307.618603360217,99.99999999988214,99.99999999941683,552500080066,,,552500080066,5525/0008:0066,3.2200
3914,29276,27101.860875032948,99.99999999978617,99.99999999932187,556300010091,,,440028733524,5563/0001:0091,2.4400
3915,96637,2760.345156017297,98.76192779689336,92.01213548474378,552300090094,,,440003118741,5523/0009:0094,0.3000
3916,2656,13375.73862490373,99.99999999880549,99.99999999965104,556500020140,,,440009873712,5565/0002:0140,1.3376
3917,23618,1143.7173175443556,99.99992647417072,99.99845803501405,555800071035,,,440020837363,5558/0007:1035,0.1144
3918,1384,2372.850499954975,99.99999999933918,99.9999999984993,554400030780,,,440039791583,5544/0003:0780,0.2373
3919,97571,10788.700953290343,98.88182792681617,99.99730926078585,551800040034,,,551800040034,5518/0004:0034,1.0000
3920,70342,18596.241155489573,99.99999999975383,99.99980955034926,551000020036,,,551000020036,5510/0002:0036,1.8596
3921,74570,640.3758745344023,99.99999999885812,99.99999999657557,556800080050,,,556800080050,5568/0008:0050,0.0600
3922,35521,987.1256622833964,77.25418120652108,96.81354525392861,553500030480,,,440021173353,5535/0003:0480,0.1020
3923,30101,96.31779999280346,99.99999999761863,99.99999998635636,552300050167,,,440038153392,5523/0005:0167,0.0096
3924,83129,2273.258199950813,99.99999999657109,99.9999999988317,554400020989,,,440031157265,5544/0002:0989,0.2273
3925,30909,1499.9481010013676,99.99946828468244,99.9999999991518,552300060179,,,440005425076,5523/0006:0179,0.1500
3926,14038,597.5654444747593,99.99999999501186,99.99999999586797,551300180077,,,551300180077,5513/0018:0077,0.0600
3927,11012,74940.67786453293,97.59012893997394,98.20834683743294,551800080129,,,551800080129,5518/0008:0129,7.4600
3928,73989,47013.70214990463,99.99999999949512,99.99999999985243,551800080266,,,440031036069,5518/0008:0266,4.7014
3929,1676,34580.81279225885,99.99999999971241,99.99999999989272,555900010010,,,555900010010,5559/0001:0010,3.1000
3930,72310,30285.391340110946,99.99999999978006,99.9999999991822,550100030317,,,440022822104,5501/0003:0317,3.0000
3931,42033,589.6608169768415,98.44173360495914,98.52029573936257,551300070026,,,551300070026,5513/0007:0026,0.0599
3932,48529,106393.30900571914,99.99999999993915,99.9999999997555,556300010140,,,556300010140,5563/0001:0140,10.9900
3933,28908,1332.3051624827656,99.99999999597779,99.99999999948162,550100010691,,,440023983968,5501/0001:0691,0.1332
3934,2015,14716.320999950183,99.99999999947937,99.99999999935916,553300020325,,,440031089086,5533/0002:0325,1.4716
3935,74186,1500.4692999786075,99.99999999727962,99.9999999995957,552300040783,,,440031120340,5523/0004:0783,0.1500
3936,62608,786.58092697712,94.88045674143613,98.33753748732936,554400090051,,,554400090051,5544/0009:0051,0.0800
3937,26005,51300.47879096134,99.9973998742369,12.58416693728393,551500030021,,,440061640592,5515/0003:0333,40.7652
3938,85999,683.3628999901673,99.99999999913342,99.99999999815,553800060011,,,553800060011,5538/0006:0011,0.0683
3939,32874,7411.16899993864,99.9999999991687,99.99999999917347,555200010074,,,555200010074,5552/0001:0074,0.7411
3940,60124,98260.24187537543,99.99999999988472,99.99999999962596,555500030306,,,440052040212,5555/0003:0306,9.8260
3941,42141,1499.738010105838,99.97989976676713,99.99575251208364,552300020096,,,552300020096,5523/0002:0096,0.1500
3942,22359,7399.476542545375,99.99999999946525,99.99999999809891,556500010144,,,440038530457,5565/0001:0144,0.7400
3943,58030,20672.894699967263,99.9999999998944,99.99999999977614,551800050193,,,440005746963,5518/0005:0193,2.0673
3944,23046,596.1791999725979,99.99999999914999,99.99999999459475,555500050109,,,555500050109,5555/0005:0109,0.0596
3945,69421,603.6818511752645,98.3816628525537,98.3633907676162,551300160146,,,551300160146,5513/0016:0146,0.0614
3946,79297,2500.1467999911183,99.99999999732091,100.0,552500080097,,,440031209495,5525/0008:0097,0.2500
3947,8355,554.4850499940678,99.99999999879282,99.99999999955568,555200120059,,,555200120059,5552/0012:0059,0.0537
3948,87052,43200.19340010296,99.99999999960522,100.00000000004341,555300020116,,,440008608428,5553/0002:0116,4.3200
3949,32532,584.1254837299007,99.99999999907895,99.99999999668049,551300060235,,,551300060235,5513/0006:0235,0.0600
3950,52260,598.9097330185311,99.99994372287404,99.9997130894398,555200120492,,,555200120492,5552/0012:0492,0.0599
3951,47689,604.3092954748197,99.99999999864822,99.99999999370121,555200130124,,,555200130124,5552/0013:0124,0.0600
3952,22184,640.0876000143909,100.00000000057207,100.00000000092224,551300090026,,,551300090026,5513/0009:0026,0.0640
3953,2433,42768.72074646827,99.99999999949232,99.99999999979106,556300010372,,,440008692533,5563/0001:0372,4.2400
3954,4837,3922.694295070588,97.95015634084592,89.35319092802447,552800010085,,,552800010085,5528/0001:0085,0.3500
3955,16032,622.8220499857496,99.99999999894534,99.99999999552355,551300010143,,,551300010143,5513/0001:0143,0.0623
3956,1904,7000.282560170148,99.99999999954935,99.99999999908702,550100040270,,,440030785216,5501/0004:0270,0.7000
3957,39113,1200.4121568064065,99.97553703777376,99.9988259843055,554400180186,,,554400180186,5544/0018:0186,0.1200
3958,26552,16064.261479936864,99.9999999997571,99.99999999953219,552300050283,,,440009880058,5523/0005:0283,1.5700
3959,94779,1250.0808999677513,99.99999999950207,99.99999999737177,555800021058,,,440019556673,5558/0002:1058,0.1250
3960,94121,5360.051945501736,99.99715971067056,99.99999999987453,556500030055,,,556500030055,5565/0003:0055,0.5360
3961,28080,12966.757337769137,98.17007248670984,98.55011603734958,550500050253,,,440016928099,5505/0005:0253,1.3158
3962,65052,362.304476550507,99.99999999809016,99.99999999692858,554400030856,,,440045848356,5544/0003:0856,0.0364
3963,35276,11573.48769990354,99.99999999835782,99.99999999926962,554400021023,,,440039756440,5544/0002:1023,1.1573
3964,66205,1113.6664305492936,99.99962188180399,99.99999999980056,552300020984,,,440029331031,5523/0002:0984,0.1114
3965,89560,657.9798664976054,99.99999999969148,99.9999999981964,553800020290,,,553800020290,5538/0002:0290,0.0600
3966,88462,21846.157999894076,99.99999999976261,99.99999999961972,550100020031,,,550100020031,5501/0002:0031,2.1847
3967,32401,10041.738099950458,100.0000000000234,99.99999999932201,550100030025,,,550100030025,5501/0003:0025,1.0042
3968,82115,347.0342000104241,99.9999999996684,99.99999999936145,555800052337,,,440038507050,5558/0005:2337,0.0347
3969,30147,4656.759831241694,99.99999999640657,99.99999999897817,554400070050,,,554400070050,5544/0007:0050,0.4700
3970,32400,646.693459989731,99.99999999653316,99.99999999909281,551300230661,,,551300230661,5513/0023:0661,0.0646
3971,37266,12235.960649868342,99.99999999999703,99.99999999923764,554400030466,,,440008389814,5544/0003:0466,1.2236
3972,37440,1218.0874512629648,99.99975600987509,99.99999999989106,554400190315,,,440015156104,5544/0019:0315,0.1217
3973,86607,7500.345599941251,99.99999999952973,99.99999999857437,552800010079,,,552800010079,5528/0001:0079,0.7500
3974,97965,760.4873934939251,99.99999999756649,99.99999999994098,555200090110,,,555200090110,5552/0009:0110,0.0600
3975,66704,8749.131813467386,99.99901982197483,99.99999999996439,556800120416,,,440019654730,5568/0012:0416,0.8749
3976,14232,19586.56674786605,99.99999999925248,99.99999999939459,551800040073,,,551800040073,5518/0004:0073,2.0300
3977,9030,2130.2055687956367,94.95899928501944,99.99761776066586,555800060194,,,440063114576,5558/0006:0696,0.2130
3978,71328,595.0335999856073,99.99999999773817,99.99999999905876,550500040611,,,550500040611,5505/0004:0611,0.0600
3979,71075,19545.992060030952,99.99999999913032,99.99999999904382,555200010067,,,555200010067,5552/0001:0067,2.1500
3980,53740,374.67623529259396,99.9999999852176,99.99999998762922,553000050117,,,553000050117,5530/0005:0117,0.0375
3981,15794,2500.0735499853517,99.99999999839991,99.99999999895775,555200110601,,,440052268925,5552/0011:0601,0.2500
3982,15724,1217.3954499745014,99.99999999753304,99.99999999771892,552800010247,,,552800010247,5528/0001:0247,0.1217
3983,30097,1507.1823869821242,99.99999999831523,99.99999999836145,554400060444,,,440038763029,5544/0006:0444,0.1507
3984,55635,1500.9046328460136,99.99725298634503,99.99999986046605,552800020144,,,552800020144,5528/0002:0144,0.1500
3985,29295,704.763452129003,99.99999999020164,99.99999999785216,554400050544,,,554400050544,5544/0005:0544,0.0500
3986,39991,24317.968126950305,99.99264724050053,99.99931379190808,554400050953,,,440012930140,5544/0005:0953,2.4320
